,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,PIR1,PIR2,Persons,Overcrowded,Slope_CO2,Parts of the day
1616,0.02,1.0,0.16,322,498,166,0,0,2,0,85.0,3
1617,0.16,1.07,0.14,320,498,166,1,0,2,0,90.0,3
1618,0.15,1.08,0.26,320,496,158,1,0,2,0,120.0,3
1619,0.17,1.18,0.13,320,494,158,1,0,2,0,135.0,3
1620,0.14,1.2,0.18,320,496,158,1,1,2,0,150.0,3
1621,0.18,1.13,0.18,320,498,160,0,1,2,0,155.0,3
1622,0.17,1.07,0.18,320,496,158,1,1,2,0,150.0,3
1623,0.12,1.1,0.2,320,494,156,0,0,2,0,150.0,3
1624,0.05,1.13,0.19,320,498,156,1,1,2,0,165.0,3
1625,0.18,1.18,0.11,320,498,158,0,0,2,0,160.0,3
1626,0.17,1.13,0.09,320,496,150,0,0,2,0,150.0,3
1627,0.11,1.19,0.05,320,498,152,0,0,2,0,145.0,3
1628,0.13,1.17,0.14,320,498,150,0,0,2,0,140.0,3
1629,0.15,1.05,0.08,320,496,150,0,0,2,0,135.0,3
1630,0.1,1.1,0.09,320,496,146,0,0,2,0,140.0,3
1631,0.1,1.07,0.08,320,496,144,0,0,2,0,130.0,3
1632,0.1,1.07,0.04,320,496,144,0,0,2,0,120.0,3
1633,0.14,1.05,0.12,320,496,144,0,0,2,0,110.0,3
1634,0.18,1.01,0.09,320,496,144,0,0,2,0,105.0,3
1635,0.15,1.08,0.06,320,494,144,0,0,2,0,100.0,3
1636,0.11,1.21,0.08,320,496,144,0,0,2,0,95.0,3
1637,0.07,1.15,0.1,320,498,156,0,0,2,0,90.0,3
1638,0.06,1.23,0.17,322,498,156,1,0,2,0,80.0,3
1639,0.11,1.22,0.11,322,498,156,0,0,2,0,80.0,3
1640,0.13,1.21,0.01,322,494,158,1,0,2,0,85.0,3
1641,0.07,1.11,0.09,322,498,156,1,0,2,0,90.0,3
1642,0.16,1.14,0.02,322,496,154,1,0,2,0,95.0,3
1643,0.13,1.19,-0.01,320,496,154,1,0,2,0,90.0,3
1644,0.21,1.14,0.06,320,494,152,0,0,2,0,90.0,3
1645,0.1,1.12,0.09,320,494,150,0,0,2,0,95.0,3
1646,0.2,1.13,0.15,320,494,150,1,0,2,0,85.0,3
1647,0.14,1.09,0.11,320,494,150,1,0,2,0,85.0,3
1648,0.02,1.21,0.2,320,494,150,1,1,2,0,90.0,3
1649,0.12,1.14,0.02,320,494,150,1,1,0,0,95.0,3
1650,0.08,0.92,0.16,30,30,142,0,1,0,0,95.0,3
1651,0.05,0.65,0.07,30,30,142,0,0,0,0,95.0,3
1652,0.0,0.52,0.09,28,30,140,0,0,0,0,100.0,3
1653,0.09,0.46,0.04,30,30,142,0,0,0,0,100.0,3
1654,0.07,0.41,0.07,30,30,144,0,0,0,0,95.0,3
1655,0.04,0.26,0.01,30,30,142,0,0,0,0,90.0,3
1656,0.01,0.31,0.17,30,30,142,0,0,0,0,90.0,3
1657,0.05,0.32,0.07,30,30,142,0,0,0,0,75.0,3
1658,0.04,0.19,0.16,30,30,146,0,0,0,0,80.0,3
1659,-0.03,0.11,0.11,30,30,148,0,0,0,0,70.0,3
1660,0.0,0.1,0.05,30,32,150,0,0,0,0,70.0,3
1661,-0.03,0.02,0.11,30,32,150,0,0,0,0,60.0,3
1662,0.03,0.1,0.07,30,32,150,0,0,0,0,65.0,3
1663,0.03,0.06,0.14,30,32,150,0,0,0,0,60.0,3
1664,-0.02,0.09,0.11,30,32,150,0,0,0,0,45.0,3
1665,-0.01,0.06,0.04,30,30,146,0,0,0,0,45.0,3
1666,0.05,0.07,0.04,30,32,148,0,0,0,0,35.0,3
1667,-0.02,0.01,0.04,30,32,146,0,0,0,0,40.0,3
1668,-0.03,0.06,0.05,30,32,150,0,0,0,0,35.0,3
1669,-0.03,0.01,0.11,30,30,146,0,0,0,0,40.0,3
1670,-0.06,0.0,0.01,30,30,146,0,0,0,0,30.0,3
1671,-0.12,-0.01,0.04,30,30,144,0,0,0,0,35.0,3
1672,-0.17,-0.06,0.07,30,30,142,0,0,0,0,40.0,3
1673,-0.07,-0.07,-0.02,30,30,140,0,0,0,0,40.0,3
1674,-0.14,-0.14,-0.09,28,30,140,0,0,0,0,35.0,3
1675,-0.12,-0.14,0.07,28,28,140,0,0,0,0,45.0,3
1676,-0.06,0.01,0.11,28,28,140,0,0,0,0,45.0,3
1677,-0.13,-0.13,0.0,28,28,140,0,0,0,0,35.0,3
1678,-0.05,-0.06,0.01,28,28,136,0,0,0,0,30.0,3
1679,-0.15,-0.07,0.08,28,28,132,0,0,0,0,25.0,3
1680,-0.09,-0.09,0.0,28,28,134,0,0,0,0,30.0,3
1681,-0.1,-0.04,0.01,28,28,138,0,0,0,0,35.0,3
1682,-0.03,-0.01,0.1,28,28,140,0,0,0,0,35.0,3
1683,-0.13,-0.08,0.0,28,28,136,0,0,0,0,40.0,3
1684,-0.16,0.0,0.0,28,28,134,0,0,0,0,30.0,3
1685,-0.12,-0.14,0.05,28,28,136,0,0,0,0,20.0,3
1686,-0.04,-0.18,0.01,28,28,136,0,0,0,0,20.0,3
1687,-0.13,-0.09,0.02,28,28,140,0,0,0,0,15.0,3
1688,-0.11,-0.18,-0.02,28,28,138,0,0,0,0,10.0,3
1689,-0.17,-0.24,-0.01,28,28,136,0,0,0,0,10.0,3
1690,-0.11,-0.24,0.04,28,28,134,0,0,0,0,5.0,3
1691,-0.11,-0.15,0.02,28,28,138,0,0,0,0,-5.0,3
1692,-0.2,-0.2,0.04,28,28,140,0,0,0,0,-15.0,3
1693,-0.15,-0.16,0.08,28,28,142,0,0,0,0,-20.0,3
1694,-0.15,-0.15,0.11,28,30,146,0,0,0,0,-30.0,3
1695,-0.23,-0.19,0.07,28,30,144,0,0,0,0,-40.0,3
1696,-0.26,-0.19,0.04,28,30,144,0,0,0,0,-45.0,3
1697,-0.22,-0.11,0.03,28,30,144,0,0,0,0,-55.0,3
1698,-0.16,-0.26,-0.06,28,30,144,0,0,0,0,-65.0,3
1699,-0.2,-0.23,-0.02,28,30,144,0,0,0,0,-70.0,3
1700,-0.19,-0.27,-0.12,28,30,140,0,0,0,0,-70.0,3
1701,-0.1,-0.18,0.06,28,30,140,0,0,0,0,-80.0,3
1702,-0.2,-0.24,-0.04,28,30,142,0,0,0,0,-90.0,3
1703,-0.14,-0.09,0.03,28,30,142,0,0,0,0,-100.0,3
1704,-0.19,-0.16,-0.04,28,30,142,0,0,0,0,-110.0,3
1705,-0.25,-0.12,0.09,28,30,144,0,0,0,0,-110.0,3
1706,-0.15,-0.17,-0.12,28,30,144,0,0,0,0,-115.0,3
1707,-0.18,-0.16,-0.01,28,30,142,0,0,0,0,-110.0,3
1708,-0.1,-0.19,-0.03,28,30,144,0,0,0,0,-105.0,3
1709,-0.1,-0.09,-0.06,28,30,138,0,0,0,0,-105.0,3
1710,-0.14,-0.1,-0.02,28,30,142,0,0,0,0,-110.0,3
1711,-0.17,-0.06,0.07,28,30,144,0,0,0,0,-105.0,3
1712,-0.15,-0.12,0.02,28,28,140,0,0,0,0,-110.0,3
1713,-0.1,-0.15,-0.12,28,28,136,0,0,0,0,-105.0,3
1714,-0.23,-0.14,0.0,28,28,136,0,0,0,0,-100.0,3
1715,-0.11,-0.14,0.09,28,28,136,0,1,0,0,-105.0,3
1716,-0.2,-0.14,-0.05,28,28,134,0,0,0,0,-100.0,3
1717,-0.12,-0.16,0.02,28,28,130,0,0,0,0,-95.0,3
1718,-0.16,-0.11,-0.06,26,28,128,0,0,0,0,-100.0,3
1719,-0.13,-0.13,0.03,26,26,128,0,0,0,0,-105.0,3
1720,-0.14,-0.16,-0.02,26,28,130,0,0,0,0,-95.0,3
1721,-0.11,-0.11,-0.09,26,26,128,0,0,0,0,-95.0,3
1722,0.0,-0.07,-0.11,26,26,126,0,0,0,0,-90.0,3
1723,-0.11,-0.06,-0.04,26,24,122,0,0,0,0,-85.0,3
1724,-0.01,0.01,0.06,24,26,120,0,0,0,0,-90.0,3
1725,-0.1,-0.06,-0.05,24,26,124,0,0,0,0,-95.0,3
1726,-0.14,-0.13,-0.07,24,26,122,0,0,0,0,-100.0,3
1727,-0.05,-0.03,0.07,24,26,122,0,0,0,0,-100.0,3
1728,-0.14,-0.12,0.06,24,26,126,0,0,0,0,-100.0,3
1729,0.0,0.04,-0.06,24,26,130,0,0,0,0,-95.0,3
1730,-0.09,-0.11,-0.01,26,28,130,0,0,0,0,-105.0,3
1731,-0.15,-0.03,0.03,26,28,130,0,0,0,0,-105.0,3
1732,-0.16,-0.12,-0.05,26,26,128,0,0,0,0,-110.0,3
1733,-0.05,-0.13,-0.03,26,26,128,0,0,0,0,-105.0,3
1734,-0.17,-0.04,-0.03,26,26,124,0,0,0,0,-95.0,3
1735,-0.1,0.03,-0.02,24,26,124,0,0,0,0,-95.0,3
1736,-0.14,-0.09,-0.06,24,26,124,0,0,0,0,-95.0,3
1737,-0.1,-0.11,-0.04,24,26,122,0,0,0,0,-95.0,3
1738,-0.08,-0.05,-0.04,24,26,122,0,0,0,0,-95.0,3
1739,-0.1,-0.05,0.0,24,24,122,0,0,0,0,-95.0,3
1740,-0.17,-0.08,0.03,24,24,120,0,0,0,0,-85.0,3
1741,-0.13,-0.12,-0.06,24,24,118,0,0,0,0,-85.0,3
1742,-0.06,0.04,-0.02,24,24,118,0,0,0,0,-85.0,3
1743,-0.14,-0.08,0.01,22,24,118,0,0,0,0,-90.0,3
1744,-0.17,-0.1,-0.13,22,24,116,0,0,0,0,-90.0,3
1745,-0.07,-0.12,-0.13,22,24,118,0,0,0,0,-85.0,3
1746,-0.15,-0.02,-0.06,22,24,118,0,0,0,0,-80.0,3
1747,-0.1,-0.14,-0.12,22,24,118,0,0,0,0,-75.0,3
1748,-0.11,-0.1,-0.07,22,24,116,0,0,0,0,-70.0,3
1749,-0.12,-0.09,0.01,22,24,118,0,0,0,0,-75.0,3
1750,-0.06,-0.01,0.01,22,24,118,0,0,0,0,-75.0,3
1751,-0.09,-0.07,-0.01,22,24,120,0,0,0,0,-70.0,3
1752,-0.04,-0.13,-0.03,22,24,120,0,0,0,0,-65.0,3
1753,-0.12,-0.24,0.03,24,24,124,0,0,0,0,-60.0,3
1754,-0.09,-0.07,0.03,24,24,126,0,0,0,0,-50.0,3
1755,-0.07,-0.05,0.04,24,24,124,0,0,0,0,-50.0,3
1756,-0.08,-0.05,0.11,24,24,124,0,0,0,0,-50.0,3
1757,-0.07,-0.07,0.02,24,24,120,0,0,0,0,-55.0,3
1758,-0.12,-0.05,0.0,22,24,118,0,0,0,0,-55.0,3
1759,-0.13,-0.16,0.05,22,22,118,0,0,0,0,-55.0,3
1760,-0.07,-0.11,0.04,22,22,116,0,0,0,0,-50.0,3
1761,-0.04,-0.04,-0.02,22,22,114,0,0,0,0,-45.0,3
1762,-0.12,-0.17,0.05,22,22,114,0,0,0,0,-40.0,3
1763,-0.1,-0.12,0.1,20,22,112,0,0,0,0,-45.0,3
1764,0.03,-0.15,0.07,20,22,112,0,0,0,0,-60.0,3
1765,-0.03,-0.06,-0.03,20,22,112,0,0,0,0,-55.0,3
1766,-0.06,-0.06,0.08,20,22,112,0,0,0,0,-60.0,3
1767,-0.09,-0.06,-0.02,20,22,112,0,0,0,0,-65.0,3
1768,-0.13,-0.11,-0.02,20,22,112,0,0,0,0,-65.0,3
1769,-0.15,-0.19,-0.1,20,22,112,0,0,0,0,-60.0,3
1770,-0.02,-0.17,-0.05,20,22,114,0,0,0,0,-70.0,3
1771,-0.04,-0.13,0.06,20,22,114,0,0,0,0,-65.0,3
1772,-0.12,-0.09,-0.01,20,22,114,0,0,0,0,-80.0,3
1773,-0.09,-0.11,0.06,20,22,114,0,0,0,0,-85.0,3
1774,-0.1,-0.16,-0.05,20,22,114,0,0,0,0,-85.0,3
1775,-0.11,-0.11,0.06,20,22,112,0,0,0,0,-85.0,3
1776,-0.07,-0.02,-0.01,20,22,112,0,0,0,0,-80.0,3
1777,-0.07,-0.1,-0.01,20,22,112,0,0,0,0,-80.0,3
1778,-0.02,-0.11,-0.08,20,20,112,0,0,0,0,-80.0,3
1779,-0.16,-0.21,0.04,20,20,112,0,0,0,0,-80.0,3
1780,-0.12,-0.09,0.04,20,20,108,0,0,0,0,-80.0,3
1781,-0.05,-0.16,-0.04,20,20,108,0,0,0,0,-85.0,3
1782,-0.06,-0.12,0.01,20,20,108,0,0,0,0,-85.0,3
1783,-0.07,-0.06,0.0,20,20,106,0,0,0,0,-85.0,3
1784,0.01,-0.19,-0.08,20,20,104,0,0,0,0,-85.0,3
1785,-0.13,-0.22,-0.01,20,20,102,0,0,0,0,-80.0,3
1786,-0.05,-0.06,0.08,20,20,100,0,0,0,0,-85.0,3
1787,-0.04,-0.13,0.04,20,20,100,0,0,0,0,-85.0,3
1788,-0.11,-0.11,0.01,20,20,98,0,0,0,0,-80.0,3
1789,-0.1,-0.16,-0.07,20,20,100,0,0,0,0,-80.0,3
1790,-0.07,-0.02,-0.04,18,20,98,0,0,0,0,-85.0,3
1791,-0.09,-0.03,0.04,18,20,100,0,0,0,0,-90.0,3
1792,-0.09,-0.09,-0.05,18,20,98,0,0,0,0,-85.0,3
1793,-0.06,-0.08,-0.03,18,20,98,0,0,0,0,-80.0,3
1794,-0.08,-0.16,0.02,18,20,98,0,0,0,0,-80.0,3
1795,-0.04,-0.05,-0.01,18,18,98,0,0,0,0,-85.0,3
1796,-0.05,-0.08,0.03,18,18,98,0,1,0,0,-85.0,3
1797,0.01,0.01,0.09,210,48,98,0,0,1,0,-80.0,3
1798,0.02,-0.06,0.02,222,48,100,0,0,1,0,-85.0,3
1799,0.07,-0.03,-0.01,230,50,98,0,0,1,0,-85.0,3
1800,-0.07,-0.14,0.05,234,50,98,0,0,1,0,-95.0,3
1801,-0.04,-0.13,-0.04,236,50,98,0,0,1,0,-95.0,3
1802,-0.03,0.0,0.06,238,50,98,0,0,1,0,-90.0,3
1803,-0.01,0.04,0.0,238,50,98,0,0,1,0,-90.0,3
1804,0.05,-0.15,0.02,238,50,98,0,0,1,0,-85.0,3
1805,0.03,-0.07,-0.08,240,50,98,0,0,1,0,-85.0,3
1806,0.05,-0.12,-0.03,240,52,96,0,0,1,0,-80.0,3
1807,0.02,-0.08,-0.08,240,52,98,0,0,1,0,-65.0,3
1808,0.13,-0.06,-0.05,240,50,96,0,0,1,0,-70.0,3
1809,0.08,-0.03,-0.09,240,52,96,0,0,1,0,-65.0,3
1810,0.04,-0.02,-0.08,240,52,98,0,0,1,0,-70.0,3
1811,0.11,-0.12,-0.08,240,50,96,1,0,1,0,-70.0,3
1812,0.08,0.01,-0.12,240,50,96,0,0,1,0,-75.0,3
1813,0.05,0.06,-0.08,240,52,96,0,0,1,0,-70.0,3
1814,0.09,0.07,-0.03,240,52,98,0,0,1,0,-60.0,3
1815,0.05,-0.06,-0.05,240,52,98,0,0,1,0,-65.0,3
1816,0.13,0.02,-0.05,240,52,98,1,0,1,0,-60.0,3
1817,0.07,-0.02,-0.03,240,52,98,0,0,1,0,-60.0,3
1818,0.1,-0.05,-0.02,242,52,98,0,0,1,0,-60.0,3
1819,0.13,-0.01,0.05,242,52,98,1,0,1,0,-60.0,3
1820,0.1,0.02,-0.03,242,52,98,0,0,1,0,-45.0,3
1821,0.11,0.07,-0.06,242,52,98,0,0,1,0,-50.0,3
1822,0.13,0.03,0.06,242,52,98,1,0,1,0,-45.0,3
1823,0.12,-0.06,-0.09,242,52,98,0,0,1,0,-45.0,3
1824,0.1,0.06,0.01,242,52,98,0,0,1,0,-45.0,3
1825,0.09,-0.09,-0.12,242,52,98,0,0,1,0,-45.0,3
1826,0.12,-0.13,0.01,242,52,98,0,0,1,0,-40.0,3
1827,0.1,-0.07,-0.01,242,52,96,0,0,1,0,-40.0,3
1828,0.05,0.03,0.0,242,50,94,0,0,1,0,-40.0,3
1829,0.13,0.03,0.03,240,50,94,1,0,1,0,-40.0,3
1830,0.16,0.05,0.02,240,50,94,1,0,1,0,-40.0,3
1831,0.12,0.02,-0.01,242,50,94,0,0,1,0,-30.0,3
1832,0.21,-0.01,-0.02,240,50,94,0,0,1,0,-25.0,3
1833,0.15,0.06,0.05,240,50,92,1,0,1,0,-25.0,3
1834,0.15,0.0,0.09,240,50,90,1,0,1,0,-30.0,3
1835,0.25,0.08,-0.03,240,50,90,0,0,1,0,-30.0,3
1836,0.13,-0.06,-0.03,240,50,90,0,0,1,0,-25.0,3
1837,0.14,0.06,-0.03,240,50,90,0,0,1,0,-15.0,3
1838,0.21,0.01,-0.03,240,50,90,1,0,1,0,-15.0,3
1839,0.18,0.07,0.06,242,50,90,0,0,1,0,-15.0,3
1840,0.23,-0.01,-0.03,240,50,90,0,0,1,0,-15.0,3
1841,0.22,-0.02,0.03,240,50,86,1,0,1,0,-5.0,3
1842,0.24,0.02,0.09,240,48,84,0,0,1,0,0.0,3
1843,0.24,0.01,0.01,238,48,84,0,0,1,0,0.0,3
1844,0.27,0.07,-0.02,240,48,86,1,0,1,0,-5.0,3
1845,0.24,0.0,0.12,240,48,86,0,0,1,0,10.0,3
1846,0.27,0.02,0.04,240,48,86,1,0,1,0,15.0,3
1847,0.16,-0.07,-0.07,240,48,84,1,0,1,0,15.0,3
1848,0.19,0.03,-0.02,240,48,84,0,0,1,0,20.0,3
1849,0.05,-0.09,-0.02,240,48,84,1,0,1,0,25.0,3
1850,0.21,0.07,-0.06,238,48,82,1,0,1,0,35.0,3
1851,0.14,0.05,-0.01,238,48,82,1,0,1,0,35.0,3
1852,0.12,0.02,-0.06,238,48,80,0,0,1,0,35.0,3
1853,0.14,0.02,-0.03,238,48,80,0,0,1,0,35.0,3
1854,0.22,0.01,0.01,238,48,80,0,0,1,0,35.0,4
1855,0.19,-0.09,-0.03,238,48,80,0,0,1,0,35.0,4
1856,0.13,-0.03,-0.06,238,48,80,0,0,1,0,40.0,4
1857,0.19,0.0,0.02,238,48,78,0,0,1,0,35.0,4
1858,0.06,-0.05,-0.02,238,48,76,0,0,1,0,45.0,4
1859,0.18,0.08,0.06,238,48,76,0,0,1,0,45.0,4
1860,0.16,0.03,0.03,238,48,76,1,0,1,0,45.0,4
1861,0.09,0.02,0.0,238,48,74,1,0,1,0,45.0,4
1862,0.11,-0.09,0.09,238,48,74,1,1,1,0,55.0,4
1863,0.19,-0.12,-0.02,238,48,72,0,1,1,0,55.0,4
1864,0.14,0.0,-0.03,238,48,72,1,1,1,0,60.0,4
1865,0.11,-0.02,0.06,238,48,72,1,0,1,0,70.0,4
1866,0.06,-0.11,0.02,238,48,72,1,0,1,0,60.0,4
1867,0.15,-0.11,-0.02,238,46,72,1,0,1,0,60.0,4
1868,0.16,0.04,0.04,238,46,70,0,0,1,0,70.0,4
1869,0.14,0.07,0.06,238,46,70,0,0,1,0,65.0,4
1870,0.03,-0.01,0.12,238,46,70,0,0,1,0,55.0,4
1871,0.04,-0.08,0.08,238,46,70,1,0,1,0,55.0,4
1872,0.09,-0.07,-0.07,238,46,70,0,0,1,0,55.0,4
1873,0.09,-0.01,0.07,238,46,68,0,0,1,0,60.0,4
1874,0.19,0.03,0.04,238,46,68,0,0,1,0,60.0,4
1875,0.25,0.08,0.09,238,46,66,0,0,1,0,60.0,4
1876,0.08,0.06,0.01,238,46,66,0,0,1,0,60.0,4
1877,0.19,0.07,0.03,238,46,66,0,0,1,0,55.0,4
1878,0.15,0.03,-0.02,238,44,66,0,0,1,0,55.0,4
1879,0.11,-0.01,0.04,238,44,66,0,0,1,0,55.0,4
1880,0.22,-0.07,0.0,236,44,66,0,0,1,0,55.0,4
1881,0.08,-0.02,0.07,238,44,66,0,0,1,0,60.0,4
1882,0.06,0.09,0.01,238,44,66,0,0,1,0,60.0,4
1883,0.09,-0.1,0.05,236,44,66,0,0,1,0,60.0,4
1884,0.13,-0.04,-0.05,236,44,66,1,0,1,0,65.0,4
1885,0.1,-0.06,-0.02,236,44,64,1,0,1,0,65.0,4
1886,0.12,-0.02,-0.01,236,44,64,0,0,1,0,65.0,4
1887,0.12,-0.08,0.01,236,44,62,0,0,1,0,60.0,4
1888,0.07,0.03,0.13,238,44,60,0,0,1,0,60.0,4
1889,0.2,0.02,0.1,238,44,58,0,0,1,0,65.0,4
1890,0.12,-0.01,-0.02,236,44,58,0,0,1,0,75.0,4
1891,0.12,-0.02,0.02,236,44,58,0,0,1,0,70.0,4
1892,0.09,-0.09,0.03,236,44,58,0,0,1,0,65.0,4
1893,0.14,-0.06,-0.02,236,44,58,0,0,1,0,65.0,4
1894,0.12,-0.04,0.06,236,44,58,0,0,1,0,75.0,4
1895,0.11,0.02,-0.03,236,44,56,1,0,1,0,70.0,4
1896,0.04,-0.03,0.0,236,42,56,1,0,1,0,65.0,4
1897,0.1,0.01,-0.02,236,42,54,1,0,1,0,60.0,4
1898,0.03,0.02,0.06,236,42,54,0,0,1,0,55.0,4
1899,0.11,0.08,0.04,234,42,54,1,0,1,0,60.0,4
1900,0.06,0.0,0.01,234,42,54,0,0,1,0,70.0,4
1901,0.1,-0.05,0.06,236,42,54,0,0,1,0,65.0,4
1902,0.12,0.01,0.12,234,42,54,0,0,1,0,70.0,4
1903,0.1,-0.02,0.03,236,42,54,1,0,1,0,65.0,4
1904,0.08,0.01,-0.08,236,42,54,0,0,1,0,60.0,4
1905,0.1,0.02,0.04,234,42,52,0,0,1,0,60.0,4
1906,0.14,0.0,0.09,236,42,52,0,0,1,0,65.0,4
1907,0.03,-0.11,0.04,234,42,52,0,0,1,0,70.0,4
1908,0.03,0.05,0.16,234,42,52,0,0,1,0,60.0,4
1909,-0.01,-0.05,0.01,234,42,50,0,0,1,0,55.0,4
1910,0.03,0.01,0.07,232,42,50,1,0,1,0,65.0,4
1911,0.02,-0.01,0.06,232,42,50,1,0,1,0,55.0,4
1912,0.07,0.1,-0.1,234,42,50,0,0,1,0,60.0,4
1913,0.07,0.14,0.05,234,42,50,1,0,1,0,60.0,4
1914,0.03,-0.06,-0.05,234,42,50,0,0,1,0,60.0,4
1915,0.05,0.01,0.05,232,42,50,1,0,1,0,55.0,4
1916,0.14,0.05,0.09,234,42,48,1,0,1,0,55.0,4
1917,-0.01,0.12,0.02,232,40,48,0,0,1,0,55.0,4
1918,0.01,0.03,0.0,232,40,48,0,0,1,0,50.0,4
1919,-0.01,-0.09,-0.1,232,40,48,0,0,1,0,60.0,4
1920,0.23,0.03,-0.12,232,40,48,1,1,1,0,60.0,4
1921,0.08,0.08,0.01,232,40,48,1,0,1,0,60.0,4
1922,0.1,0.04,-0.01,232,40,48,0,0,1,0,70.0,4
1923,0.12,-0.05,0.07,230,40,48,0,0,1,0,60.0,4
1924,0.03,-0.03,0.01,232,40,48,0,0,1,0,50.0,4
1925,0.02,0.03,-0.05,230,40,48,0,0,1,0,55.0,4
1926,0.11,-0.03,-0.07,232,40,48,0,0,1,0,50.0,4
1927,-0.07,-0.02,0.0,232,40,48,0,0,1,0,55.0,4
1928,0.0,-0.08,-0.03,232,40,48,1,0,1,0,60.0,4
1929,0.05,0.05,-0.05,232,40,46,0,0,1,0,60.0,4
1930,0.0,0.07,-0.01,232,40,44,0,0,1,0,65.0,4
1931,0.1,0.03,-0.07,230,40,42,0,0,1,0,50.0,4
1932,0.03,-0.1,-0.01,232,40,40,0,0,1,0,50.0,4
1933,0.02,0.06,-0.02,232,40,40,1,0,1,0,45.0,4
1934,-0.02,0.02,0.1,236,40,38,1,1,1,0,45.0,4
1935,0.06,-0.41,0.02,238,40,38,1,1,2,0,65.0,4
1936,0.07,-0.49,-0.01,238,50,406,0,1,2,0,65.0,4
1937,0.14,-0.58,0.05,238,48,404,0,0,2,0,70.0,4
1938,0.06,-0.7,-0.04,238,48,402,0,0,2,0,75.0,4
1939,0.02,-0.76,-0.15,238,48,400,0,0,2,0,70.0,4
1940,0.01,-0.84,0.03,238,48,398,1,1,2,0,60.0,4
1941,0.08,-0.83,0.0,238,48,398,0,1,2,0,60.0,4
1942,0.07,-0.79,0.01,238,48,398,0,1,2,0,65.0,4
1943,0.01,-0.83,0.06,238,48,398,0,0,2,0,65.0,4
1944,0.05,-0.94,0.02,238,48,398,0,0,2,0,70.0,4
1945,0.0,-0.94,-0.09,238,48,398,0,1,2,0,60.0,4
1946,0.07,-0.95,-0.01,238,48,396,1,0,2,0,60.0,4
1947,0.1,-0.87,0.14,238,48,390,1,0,2,0,60.0,4
1948,0.17,-0.99,0.03,238,48,392,0,0,2,0,60.0,4
1949,0.15,-0.92,0.1,238,48,390,0,0,2,0,55.0,4
1950,0.07,-0.93,0.08,238,48,390,1,0,2,0,50.0,4
1951,0.08,-0.97,0.0,238,48,390,0,1,2,0,55.0,4
1952,0.08,-1.0,-0.1,238,48,390,0,0,2,0,55.0,4
1953,0.1,-0.92,0.01,238,48,390,0,1,2,0,60.0,4
1954,0.02,-1.02,0.08,238,48,390,0,0,2,0,70.0,4
1955,0.09,-1.01,0.06,238,48,388,1,0,2,0,75.0,4
1956,0.0,-0.99,0.02,238,48,388,0,0,2,0,70.0,4
1957,0.12,-0.9,0.07,238,48,388,1,1,2,0,65.0,4
1958,0.1,-0.98,-0.02,238,48,388,1,1,2,0,65.0,4
1959,0.12,-0.98,0.04,238,48,390,1,1,2,0,70.0,4
1960,0.14,-1.06,0.09,238,48,388,1,1,2,0,65.0,4
1961,0.1,-1.0,0.12,238,48,388,0,0,2,0,70.0,4
1962,0.12,-0.97,0.15,236,48,388,1,0,2,0,65.0,4
1963,0.03,-1.04,0.11,236,48,388,1,0,2,0,65.0,4
1964,0.0,-1.01,0.15,238,48,388,1,0,2,0,65.0,4
1965,0.05,-1.0,0.03,236,48,388,0,1,2,0,65.0,4
1966,0.06,-0.98,0.02,238,48,386,0,0,2,0,75.0,4
1967,0.13,-0.99,0.11,236,48,386,0,0,2,0,80.0,4
1968,0.07,-1.03,0.1,236,48,384,0,0,2,0,80.0,4
1969,0.15,-0.91,0.22,236,48,386,1,1,2,0,75.0,4
1970,-0.02,-1.02,0.2,236,48,384,0,1,2,0,80.0,4
1971,0.12,-1.07,0.01,236,48,384,1,0,2,0,85.0,4
1972,0.0,-1.01,0.15,238,48,384,0,1,2,0,80.0,4
1973,0.07,-0.83,0.01,236,48,384,0,0,2,0,90.0,4
1974,0.0,-0.98,0.07,236,48,384,0,0,2,0,100.0,4
1975,0.04,-0.98,0.13,236,48,384,0,0,2,0,100.0,4
1976,0.08,-0.99,0.14,236,48,384,1,1,2,0,105.0,4
1977,0.12,-0.97,0.07,236,48,384,1,1,2,0,100.0,4
1978,0.14,-0.91,0.18,236,48,384,1,0,2,0,105.0,4
1979,0.08,-1.05,0.17,238,48,382,0,0,2,0,105.0,4
1980,0.02,-1.02,0.21,238,48,384,1,1,2,0,105.0,4
1981,0.01,-1.02,0.14,238,48,382,1,1,2,0,115.0,4
1982,0.07,-0.99,0.17,238,48,382,1,1,2,0,115.0,4
1983,0.06,-0.91,0.12,236,46,382,1,1,2,0,120.0,4
1984,0.13,-0.95,0.11,236,46,380,0,1,2,0,120.0,4
1985,0.03,-0.6,0.13,236,46,380,0,0,2,0,110.0,4
1986,0.11,-0.45,0.09,236,46,380,0,0,2,0,115.0,4
1987,0.05,-0.36,0.17,236,46,380,0,0,2,0,110.0,4
1988,0.1,-0.24,0.05,236,46,380,0,0,2,0,110.0,4
1989,0.04,-0.25,0.21,236,46,380,0,0,2,0,105.0,4
1990,0.05,-0.17,0.18,234,46,380,0,0,2,0,110.0,4
1991,0.1,-0.15,0.12,234,46,378,0,0,2,0,105.0,4
1992,0.01,-0.19,0.06,236,46,380,0,0,2,0,105.0,4
1993,0.05,-0.12,0.14,236,46,380,0,0,2,0,110.0,4
